accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1604240861.1255841,0.788818359375,-0.5345458984375,-0.0555419921875,2.7251908396946565,-21.045801526717558,-61.11450381679389,leg_in_crunch
1604240861.165584,0.783447265625,-0.5093994140625,0.001953125,11.488549618320612,-37.603053435114504,-68.36641221374046,leg_in_crunch
1604240861.205584,0.925537109375,-0.4332275390625,-0.0531005859375,3.16793893129771,-30.99236641221374,-70.94656488549619,leg_in_crunch
1604240861.245584,0.8857421875,-0.3614501953125,-0.1737060546875,5.679389312977099,-35.82442748091603,-71.58778625954199,leg_in_crunch
1604240861.285584,0.96337890625,-0.3463134765625,-0.0006103515625,2.717557251908397,-36.23664122137404,-76.22900763358778,leg_in_crunch
1604240861.325584,0.966552734375,-0.2889404296875,-0.2574462890625,-2.519083969465649,-45.16793893129771,-67.74045801526718,leg_in_crunch
1604240861.365584,1.05712890625,-0.2103271484375,-0.3585205078125,4.709923664122138,-60.06870229007634,-53.16030534351145,leg_in_crunch
1604240861.4055839,1.00830078125,-0.2989501953125,-0.4095458984375,9.305343511450381,-45.63358778625954,-45.969465648854964,leg_in_crunch
1604240861.4455838,1.135009765625,-0.2991943359375,-0.3060302734375,-0.7709923664122137,-17.00763358778626,-42.35114503816794,leg_in_crunch
1604240861.4855838,0.796875,-0.3013916015625,-0.1859130859375,-6.213740458015267,36.43511450381679,-62.61832061068702,leg_in_crunch
1604240861.5255837,1.131591796875,-0.2225341796875,-0.2811279296875,-5.564885496183206,24.72519083969466,-49.221374045801525,leg_in_crunch
1604240861.5655837,0.847412109375,-0.2894287109375,-0.1314697265625,-1.3511450381679388,51.64885496183206,-59.55725190839695,leg_in_crunch
1604240861.6055837,0.998291015625,-0.1732177734375,-0.0706787109375,-4.0534351145038165,21.80916030534351,-57.465648854961835,leg_in_crunch
1604240861.6455836,0.93701171875,-0.1126708984375,-0.2806396484375,-4.1603053435114505,-37.213740458015266,-24.938931297709924,leg_in_crunch
1604240861.6855836,1.227783203125,-0.0706787109375,-0.1492919921875,-7.267175572519084,-50.41984732824427,-9.916030534351146,leg_in_crunch
1604240861.7255836,1.2783203125,-0.0819091796875,-0.2733154296875,-6.015267175572519,-14.19083969465649,-13.13740458015267,leg_in_crunch
1604240861.7655835,1.051025390625,-0.0836181640625,-0.2991943359375,-7.961832061068702,6.687022900763359,-7.106870229007634,leg_in_crunch
1604240861.8055835,1.05078125,-0.0841064453125,-0.2698974609375,-6.00763358778626,5.763358778625954,-0.9541984732824428,leg_in_crunch
1604240861.8455834,1.041748046875,-0.1158447265625,-0.3204345703125,-2.6564885496183206,1.1603053435114503,1.816793893129771,leg_in_crunch
1604240861.8855834,1.168212890625,-0.1519775390625,-0.3077392578125,-4.259541984732825,6.679389312977099,12.893129770992367,leg_in_crunch
1604240861.9255834,1.25048828125,-0.1505126953125,-0.2523193359375,-5.9541984732824424,24.061068702290076,32.2442748091603,leg_in_crunch
1604240861.9655833,1.239501953125,-0.1041259765625,-0.1258544921875,-4.33587786259542,28.259541984732824,47.56488549618321,leg_in_crunch
1604240862.0055833,1.199951171875,-0.0872802734375,-0.2008056640625,-0.816793893129771,17.053435114503817,55.31297709923664,leg_in_crunch
1604240862.0455832,1.095703125,-0.0538330078125,-0.1951904296875,5.557251908396947,-4.198473282442748,69.46564885496183,leg_in_crunch
1604240862.0855832,1.11474609375,-0.0953369140625,-0.2054443359375,-2.7099236641221376,4.694656488549619,91.01526717557252,leg_in_crunch
1604240862.1255832,1.10205078125,-0.1417236328125,-0.2598876953125,7.030534351145038,10.17557251908397,107.42748091603053,leg_in_crunch
1604240862.1655831,1.02392578125,-0.2860107421875,-0.2174072265625,15.389312977099237,15.702290076335878,113.40458015267176,leg_in_crunch
1604240862.205583,0.89599609375,-0.3255615234375,-0.1019287109375,15.465648854961833,12.274809160305344,115.13740458015268,leg_in_crunch
1604240862.245583,0.789794921875,-0.3865966796875,-0.1590576171875,16.46564885496183,12.16030534351145,114.19847328244275,leg_in_crunch
1604240862.285583,0.720947265625,-0.4722900390625,-0.1077880859375,20.389312977099237,0.33587786259541985,110.43511450381679,leg_in_crunch
1604240862.325583,0.635986328125,-0.5408935546875,-0.1756591796875,32.412213740458014,-2.2748091603053435,103.22900763358778,leg_in_crunch
1604240862.365583,0.754638671875,-0.6995849609375,-0.0345458984375,31.244274809160306,-12.603053435114504,94.58015267175573,leg_in_crunch
1604240862.405583,0.649169921875,-0.6553955078125,-0.0679931640625,38.29770992366412,26.770992366412212,99.70229007633588,leg_in_crunch
1604240862.4455829,0.618408203125,-0.7708740234375,-0.0616455078125,23.412213740458014,33.74045801526717,67.62595419847328,leg_in_crunch
1604240862.4855828,0.35693359375,-0.8375244140625,-0.0206298828125,10.099236641221374,17.763358778625953,38.16030534351145,leg_in_crunch
1604240862.5255828,0.363525390625,-0.8875732421875,0.035400390625,-3.053435114503817,3.9770992366412212,18.480916030534353,leg_in_crunch
1604240862.5655828,0.36083984375,-0.9405517578125,0.034912109375,-16.427480916030536,0.15267175572519084,-5.717557251908397,leg_in_crunch
1604240862.6055827,0.350830078125,-0.9639892578125,-0.0025634765625,-20.763358778625953,0.9541984732824428,-23.64885496183206,leg_in_crunch
1604240862.6455827,0.565673828125,-0.9190673828125,0.0302734375,-22.87786259541985,-9.34351145038168,-41.603053435114504,leg_in_crunch
1604240862.6855826,0.504150390625,-0.8238525390625,-0.0557861328125,-19.53435114503817,8.603053435114504,-61.43511450381679,leg_in_crunch
1604240862.7255826,0.622802734375,-0.8099365234375,-0.0740966796875,-12.916030534351146,-8.236641221374045,-70.55725190839695,leg_in_crunch
1604240862.7655826,0.747802734375,-0.6475830078125,-0.1080322265625,-8.312977099236642,3.5419847328244276,-80.21374045801527,leg_in_crunch
1604240862.8055825,0.73291015625,-0.6300048828125,-0.1273193359375,1.8015267175572518,3.4580152671755724,-84.44274809160305,leg_in_crunch
1604240862.8455825,0.73291015625,-0.5743408203125,-0.1737060546875,14.633587786259541,-12.534351145038167,-83.87786259541984,leg_in_crunch
1604240862.8855824,0.85498046875,-0.5482177734375,-0.0604248046875,11.732824427480915,-33.43511450381679,-84.0,leg_in_crunch
1604240862.9255824,0.912353515625,-0.4097900390625,-0.1383056640625,6.1603053435114505,-32.603053435114504,-74.69465648854961,leg_in_crunch
1604240862.9655824,0.993896484375,-0.4097900390625,-0.1026611328125,12.80916030534351,-34.83969465648855,-73.20610687022901,leg_in_crunch
1604240863.0055823,1.005859375,-0.3582763671875,-0.2879638671875,2.572519083969466,-23.114503816793892,-54.083969465648856,leg_in_crunch
1604240863.0455823,1.022705078125,-0.4114990234375,-0.0413818359375,-6.175572519083969,-42.06870229007634,-63.29770992366412,leg_in_crunch
1604240863.0855823,0.777587890625,-0.1527099609375,-0.2921142578125,7.557251908396947,-46.14503816793893,-41.99236641221374,leg_in_crunch
1604240863.1255822,1.008056640625,-0.3070068359375,-0.2935791015625,-2.763358778625954,-35.396946564885496,-39.86259541984733,leg_in_crunch
1604240863.1655822,0.922607421875,-0.4464111328125,-0.2864990234375,1.2900763358778626,-11.946564885496183,-47.37404580152672,leg_in_crunch
1604240863.2055821,1.09716796875,-0.3660888671875,-0.3162841796875,11.916030534351146,-11.419847328244275,-44.38931297709924,leg_in_crunch
1604240863.245582,1.280029296875,-0.2962646484375,-0.2249755859375,4.893129770992366,44.343511450381676,-50.595419847328245,leg_in_crunch
1604240863.285582,1.10107421875,-0.2073974609375,-0.0831298828125,2.5419847328244276,64.06106870229007,-48.44274809160305,leg_in_crunch
1604240863.325582,0.732177734375,-0.2833251953125,-0.0677490234375,-1.1755725190839694,15.335877862595419,-34.70992366412214,leg_in_crunch
1604240863.365582,0.873291015625,-0.1925048828125,-0.0501708984375,-8.625954198473282,-36.343511450381676,-10.877862595419847,leg_in_crunch
1604240863.405582,1.028076171875,-0.2210693359375,-0.2034912109375,-5.511450381679389,-62.74809160305343,-4.7251908396946565,leg_in_crunch
1604240863.445582,1.177490234375,-0.2425537109375,-0.2867431640625,-8.244274809160306,-33.2442748091603,-10.740458015267176,leg_in_crunch
1604240863.4855819,1.14404296875,-0.2254638671875,-0.2818603515625,-2.7404580152671754,2.816793893129771,-16.061068702290076,leg_in_crunch
1604240863.5255818,1.02978515625,-0.2078857421875,-0.2679443359375,-8.083969465648854,13.893129770992367,-13.946564885496183,leg_in_crunch
1604240863.5655818,0.971923828125,-0.2169189453125,-0.2281494140625,-3.3969465648854964,9.801526717557252,-15.404580152671755,leg_in_crunch
1604240863.6055818,1.000244140625,-0.1654052734375,-0.2615966796875,-4.351145038167939,-1.3282442748091603,-13.526717557251908,leg_in_crunch
1604240863.6455817,1.13818359375,-0.1527099609375,-0.2415771484375,-7.343511450381679,5.938931297709924,-2.2442748091603053,leg_in_crunch
1604240863.6855817,1.190673828125,-0.1746826171875,-0.2413330078125,-12.427480916030534,16.557251908396946,10.282442748091603,leg_in_crunch
1604240863.7255816,1.21875,-0.1336669921875,-0.2117919921875,-14.099236641221374,15.709923664122137,22.053435114503817,leg_in_crunch
1604240863.7655816,1.239990234375,-0.1561279296875,-0.2606201171875,-3.4885496183206106,17.419847328244273,33.69465648854962,leg_in_crunch
1604240863.8055816,1.202392578125,-0.0731201171875,-0.1995849609375,-5.175572519083969,23.259541984732824,49.38167938931298,leg_in_crunch
1604240863.8455815,1.121337890625,-0.0452880859375,-0.1785888671875,-11.106870229007633,25.33587786259542,64.6793893129771,leg_in_crunch
1604240863.8855815,1.067626953125,-0.1378173828125,-0.1697998046875,-8.763358778625955,15.076335877862595,84.07633587786259,leg_in_crunch
1604240863.9255815,1.04638671875,-0.3052978515625,-0.1883544921875,0.366412213740458,12.961832061068701,99.44274809160305,leg_in_crunch
1604240863.9655814,0.974609375,-0.2999267578125,-0.1158447265625,5.648854961832061,28.801526717557252,107.48091603053435,leg_in_crunch
1604240864.0055814,0.792724609375,-0.3900146484375,-0.1373291015625,13.061068702290076,21.03053435114504,104.44274809160305,leg_in_crunch
1604240864.0455813,0.7275390625,-0.4232177734375,-0.0306396484375,27.022900763358777,-1.5267175572519085,113.83206106870229,leg_in_crunch
1604240864.0855813,0.79931640625,-0.5289306640625,-0.0672607421875,29.557251908396946,7.099236641221374,120.43511450381679,leg_in_crunch
1604240864.1255813,0.7001953125,-0.5953369140625,-0.0540771484375,37.541984732824424,1.4274809160305344,121.81679389312977,leg_in_crunch
1604240864.1655812,0.7216796875,-0.6036376953125,0.037109375,35.732824427480914,15.358778625954198,138.86259541984734,leg_in_crunch
1604240864.2055812,0.621826171875,-0.6756591796875,0.060546875,8.221374045801527,38.80152671755725,82.4885496183206,leg_in_crunch
1604240864.2455812,0.630615234375,-0.8004150390625,0.033935546875,-4.595419847328245,36.48854961832061,53.0,leg_in_crunch
1604240864.285581,0.302978515625,-0.9041748046875,0.058349609375,-8.648854961832061,1.0687022900763359,25.16030534351145,leg_in_crunch
1604240864.325581,0.35205078125,-0.9505615234375,-0.0137939453125,-18.18320610687023,-4.213740458015267,-0.1297709923664122,leg_in_crunch
1604240864.365581,0.388916015625,-0.9803466796875,-0.0772705078125,-18.755725190839694,-3.198473282442748,-17.61832061068702,leg_in_crunch
