accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1604239923.1375923,-0.6949462890625,0.275634765625,-0.1370849609375,-5.67175572519084,-11.541984732824428,-32.82442748091603,pressup
1604239923.1775923,-0.8868408203125,0.21826171875,-0.0601806640625,-7.145038167938932,-7.679389312977099,-33.01526717557252,pressup
1604239923.2175922,-0.8831787109375,0.236083984375,-0.0811767578125,-7.900763358778626,-13.931297709923664,-36.80152671755725,pressup
1604239923.2575922,-0.8746337890625,0.14013671875,0.01904296875,-7.343511450381679,0.6870229007633588,-36.11450381679389,pressup
1604239923.2975922,-1.1182861328125,0.130859375,0.050537109375,-4.152671755725191,-5.847328244274809,-32.778625954198475,pressup
1604239923.3375921,-1.0074462890625,0.0712890625,0.05859375,-4.572519083969466,-16.519083969465647,-31.18320610687023,pressup
1604239923.377592,-0.9964599609375,0.11962890625,0.02490234375,-0.8320610687022901,-7.175572519083969,-23.908396946564885,pressup
1604239923.417592,-1.0867919921875,0.0673828125,0.093505859375,0.0916030534351145,-25.793893129770993,-15.022900763358779,pressup
1604239923.457592,-0.9925537109375,0.103271484375,0.043701171875,4.641221374045801,-23.33587786259542,-13.717557251908397,pressup
1604239923.497592,-1.0718994140625,0.053466796875,0.076171875,4.1679389312977095,-21.396946564885496,-11.297709923664122,pressup
1604239923.537592,-0.9593505859375,0.071533203125,0.015869140625,4.213740458015267,-11.83969465648855,-12.206106870229007,pressup
1604239923.577592,-1.0616455078125,0.093994140625,0.063232421875,1.4351145038167938,-5.1679389312977095,-9.274809160305344,pressup
1604239923.6175919,-1.0118408203125,0.0908203125,0.025390625,0.3435114503816794,2.7938931297709924,-10.969465648854962,pressup
1604239923.6575918,-1.0191650390625,0.049072265625,0.01611328125,-3.145038167938931,8.473282442748092,-6.236641221374046,pressup
1604239923.6975918,-1.0426025390625,0.020751953125,0.03759765625,-1.5114503816793894,7.694656488549619,-0.3435114503816794,pressup
1604239923.7375917,-1.1004638671875,0.0166015625,0.016845703125,-1.0763358778625953,7.114503816793893,1.4198473282442747,pressup
1604239923.7775917,-1.1229248046875,0.01904296875,0.03515625,0.8320610687022901,6.427480916030534,3.549618320610687,pressup
1604239923.8175917,-1.0313720703125,0.0283203125,-0.0401611328125,0.8931297709923665,1.5038167938931297,8.923664122137405,pressup
1604239923.8575916,-1.0968017578125,0.036376953125,0.008056640625,2.7099236641221376,7.465648854961832,14.854961832061068,pressup
1604239923.8975916,-1.1402587890625,0.052734375,0.03466796875,5.083969465648855,3.633587786259542,17.35114503816794,pressup
1604239923.9375916,-1.0357666015625,0.05517578125,0.0068359375,3.114503816793893,-1.2442748091603053,19.80916030534351,pressup
1604239923.9775915,-0.9537353515625,0.0615234375,-0.0089111328125,2.045801526717557,8.625954198473282,22.786259541984734,pressup
1604239924.0175915,-0.9884033203125,0.103515625,-0.0040283203125,1.618320610687023,7.458015267175573,22.778625954198475,pressup
1604239924.0575914,-0.9659423828125,0.11328125,-0.0225830078125,0.42748091603053434,9.50381679389313,22.671755725190838,pressup
1604239924.0975914,-0.9429931640625,0.121826171875,-0.0238037109375,0.9541984732824428,11.038167938931299,23.290076335877863,pressup
1604239924.1375914,-0.9422607421875,0.178955078125,0.00146484375,3.4885496183206106,8.702290076335878,25.65648854961832,pressup
