accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1604240298.9710143,1.158935546875,-0.2081298828125,-0.1727294921875,-13.053435114503817,-3.969465648854962,65.82442748091603,leg_in_crunch
1604240299.0110142,1.164794921875,-0.2591552734375,-0.1641845703125,-9.977099236641221,15.86259541984733,76.29007633587786,leg_in_crunch
1604240299.0510142,1.057861328125,-0.2391357421875,-0.1417236328125,-5.198473282442748,39.282442748091604,92.3969465648855,leg_in_crunch
1604240299.0910141,0.919921875,-0.3228759765625,-0.0762939453125,-3.7251908396946565,31.236641221374047,104.41221374045801,leg_in_crunch
1604240299.131014,0.875244140625,-0.3927001953125,-0.0882568359375,5.435114503816794,21.893129770992367,104.21374045801527,leg_in_crunch
1604240299.171014,0.794189453125,-0.5028076171875,-0.0604248046875,9.923664122137405,25.015267175572518,113.1526717557252,leg_in_crunch
1604240299.211014,0.743896484375,-0.5616455078125,-0.0384521484375,19.450381679389313,4.534351145038168,108.13740458015268,leg_in_crunch
1604240299.251014,0.651611328125,-0.6383056640625,-0.0445556640625,15.587786259541986,13.641221374045802,96.98473282442748,leg_in_crunch
1604240299.291014,0.631591796875,-0.6419677734375,0.04345703125,26.99236641221374,11.412213740458014,97.94656488549619,leg_in_crunch
1604240299.331014,0.67724609375,-0.7200927734375,0.07763671875,17.595419847328245,19.99236641221374,81.86259541984732,leg_in_crunch
1604240299.3710139,0.501708984375,-0.7117919921875,0.1201171875,5.297709923664122,32.152671755725194,51.94656488549618,leg_in_crunch
1604240299.4110138,0.346923828125,-0.8109130859375,0.057861328125,-4.0,7.106870229007634,27.99236641221374,leg_in_crunch
1604240299.4510138,0.450439453125,-0.9273681640625,0.070556640625,-11.0,-5.748091603053435,8.374045801526718,leg_in_crunch
1604240299.4910138,0.4794921875,-0.9500732421875,0.007568359375,-13.572519083969466,3.877862595419847,-8.885496183206106,leg_in_crunch
1604240299.5310137,0.535888671875,-0.9227294921875,-0.0047607421875,-15.557251908396946,3.6030534351145036,-17.52671755725191,leg_in_crunch
1604240299.5710137,0.536376953125,-0.8719482421875,-0.0059814453125,-6.412213740458015,0.648854961832061,-20.27480916030534,leg_in_crunch
1604240299.6110137,0.61572265625,-0.8863525390625,0.005126953125,-3.7786259541984735,0.7633587786259542,-21.12213740458015,leg_in_crunch
1604240299.6510136,0.662841796875,-0.8089599609375,-0.0054931640625,0.40458015267175573,1.5038167938931297,-24.53435114503817,leg_in_crunch
1604240299.6910136,0.638671875,-0.8165283203125,-0.0032958984375,4.00763358778626,8.778625954198473,-32.29007633587786,leg_in_crunch
1604240299.7310135,0.64208984375,-0.7525634765625,0.08642578125,5.419847328244275,-2.7404580152671754,-42.83969465648855,leg_in_crunch
1604240299.7710135,0.59130859375,-0.7183837890625,-0.0711669921875,8.50381679389313,5.847328244274809,-54.58015267175573,leg_in_crunch
1604240299.8110135,0.680908203125,-0.7415771484375,0.181396484375,7.9465648854961835,-34.31297709923664,-62.13740458015267,leg_in_crunch
1604240299.8510134,0.615478515625,-0.5841064453125,-0.1124267578125,2.3893129770992365,-1.8931297709923665,-73.0,leg_in_crunch
1604240299.8910134,0.82470703125,-0.6453857421875,0.206787109375,7.083969465648855,-45.81679389312977,-87.40458015267176,leg_in_crunch
1604240299.9310133,0.611328125,-0.4691162109375,-0.3216552734375,11.885496183206106,1.1526717557251909,-78.45038167938931,leg_in_crunch
1604240299.9710133,0.907958984375,-0.5054931640625,0.2666015625,8.305343511450381,-56.282442748091604,-98.10687022900764,leg_in_crunch
1604240300.0110133,0.661865234375,-0.4093017578125,0.07373046875,7.557251908396947,-54.29007633587786,-83.57251908396947,leg_in_crunch
1604240300.0510132,1.1220703125,-0.3236083984375,-0.1463623046875,2.5267175572519083,-60.69465648854962,-79.21374045801527,leg_in_crunch
1604240300.0910132,1.01318359375,-0.3265380859375,-0.0782470703125,4.67175572519084,-37.99236641221374,-67.87022900763358,leg_in_crunch
1604240300.1310132,1.060546875,-0.3399658203125,-0.1490478515625,5.122137404580153,-2.4885496183206106,-77.78625954198473,leg_in_crunch
1604240300.171013,1.12890625,-0.3756103515625,-0.1070556640625,0.4351145038167939,-0.35877862595419846,-55.83969465648855,leg_in_crunch
